Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.000390625	0.00034192922	0.00034192922	0.00034192922	0.00034192922	0	0	0	0	0	0	3
5	2	0	0.001953125	0.000342012297	0.000341970759	0.00034192922	0.000342012297	4.15385811e-08	0	0	0	0	0	3
10	3	0	0.00390625	0.000342012603	0.000341984707	0.00034192922	0.000342012603	5.54868084e-08	0	0	0	0	0	3
15	5	0	0.005859375	0.000342032382	0.000341996626	0.00034192922	0.000342032382	6.74056904e-08	0	0	0	0	0	3
20	6	0	0.0078125	0.000342013639	0.000342000028	0.00034192922	0.000342032382	7.08084384e-08	0	0	0	0	0	3
25	7	0	0.009765625	0.000342012263	0.000342002068	0.00034192922	0.000342032382	7.28475778e-08	0	0	0	0	0	3
30	8	0	0.01171875	0.000342012367	0.000342003539	0.00034192922	0.000342032382	7.43188663e-08	0	0	0	0	0	3
35	9	0	0.013671875	0.000342012893	0.000342004708	0.00034192922	0.000342032382	7.54881507e-08	0	0	0	0	0	3
40	11	0	0.015625	0.000342013673	0.000342005704	0.00034192922	0.000342032382	7.64842063e-08	0	0	0	0	0	3
45	12	0	0.017578125	0.00034201405	0.000342006539	0.00034192922	0.000342032382	7.73188168e-08	0	0	0	0	0	3
50	13	0	0.01953125	0.0003420144	0.000342007253	0.00034192922	0.000342032382	7.8033449e-08	0	0	0	0	0	3
55	15	0	0.021484375	0.00034201453	0.00034200786	0.00034192922	0.000342032382	7.86398692e-08	0	0	0	0	0	3
60	17	0	0.0234375	0.000342014854	0.000342008398	0.00034192922	0.000342032382	7.91778794e-08	0	0	0	0	0	3
65	20	0	0.025390625	0.000342014971	0.000342008867	0.00034192922	0.000342032382	7.96473743e-08	0	0	0	0	0	3
70	23	0	0.02734375	0.000342015163	0.000342009287	0.00034192922	0.000342032382	8.00671108e-08	0	0	0	0	0	3
75	25	0	0.029296875	0.000342015259	0.00034200966	0.00034192922	0.000342032382	8.04403826e-08	0	0	0	0	0	3
80	28	0	0.03125	0.000342015567	0.000342010008	0.00034192922	0.000342032382	8.07878247e-08	0	0	0	0	0	3
85	30	0	0.033203125	0.000342015375	0.000342010306	0.00034192922	0.000342032382	8.10860207e-08	0	0	0	0	0	3
90	33	0	0.03515625	0.000342015532	0.000342010581	0.00034192922	0.000342032382	8.13610657e-08	0	0	0	0	0	3
95	35	0	0.037109375	0.000342015755	0.00034201084	0.00034192922	0.000342032382	8.16197561e-08	0	0	0	0	0	3
100	37	0	0.0390625	0.000342016002	0.000342011086	0.00034192922	0.000342032382	8.18655704e-08	0	0	0	0	0	3
105	40	0	0.041015625	0.000342015845	0.000342011302	0.00034192922	0.000342032382	8.20818998e-08	0	0	0	0	0	3
110	43	0	0.04296875	0.000342014826	0.000342011455	0.00034192922	0.000342032382	8.22351429e-08	0	0	0	0	0	3
115	45	0	0.044921875	0.000342013071	0.000342011522	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
120	48	0	0.046875	0.00034201059	0.000342011485	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
125	50	0	0.048828125	0.000342006945	0.000342011311	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
130	52	0	0.05078125	0.000342002378	0.00034201098	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
135	54	0	0.052734375	0.000341996689	0.000342010469	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
140	57	0	0.0546875	0.000341989944	0.000342009762	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
145	59	0	0.056640625	0.000341981966	0.000342008835	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
150	61	0	0.05859375	0.000341972655	0.000342007668	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
155	63	0	0.060546875	0.000341961795	0.000342006234	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
160	65	0	0.0625	0.000341949522	0.000342004516	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
165	67	0	0.064453125	0.000341935266	0.000342002479	0.00034192922	0.000342032382	8.2302475e-08	0	0	0	0	0	3
170	70	0	0.06640625	0.000509941775	0.000346800745	0.00034192922	0.000509941775	4.87152471e-06	0	0	0	0	0	3
175	72	0	0.068359375	0.000509944533	0.000351332517	0.00034192922	0.000509944533	9.4032966e-06	0	0	0	0	0	3
180	74	0	0.0703125	0.000509941009	0.000355619233	0.00034192922	0.000509944533	1.36900126e-05	0	0	0	0	0	3
185	76	0	0.072265625	0.000509935783	0.000359680194	0.00034192922	0.000509944533	1.77509744e-05	0	0	0	0	0	3
190	78	0	0.07421875	0.000509931257	0.000363532786	0.00034192922	0.000509944533	2.16035658e-05	0	0	0	0	0	3
195	81	0	0.076171875	0.000509921304	0.000367192499	0.00034192922	0.000509944533	2.52632787e-05	0	0	0	0	0	3
200	83	0	0.078125	0.000509917615	0.000370673599	0.00034192922	0.000509944533	2.87443791e-05	0	0	0	0	0	3
205	86	0	0.080078125	0.000509915536	0.000373988883	0.00034192922	0.000509944533	3.20596633e-05	0	0	0	0	0	3
210	91	0	0.08203125	0.000509911472	0.000377149874	0.00034192922	0.000509944533	3.52206538e-05	0	0	0	0	0	3
215	93	0	0.083984375	0.000509904736	0.00038016703	0.00034192922	0.000509944533	3.82378097e-05	0	0	0	0	0	3
220	95	0	0.0859375	0.000509896303	0.000383049902	0.00034192922	0.000509944533	4.11206825e-05	0	0	0	0	0	3
225	97	0	0.087890625	0.000509885983	0.000385807209	0.00034192922	0.000509944533	4.38779886e-05	0	0	0	0	0	3
230	99	0	0.08984375	0.000509874143	0.000388446931	0.00034192922	0.000509944533	4.65177106e-05	0	0	0	0	0	3
235	101	0	0.091796875	0.000509859086	0.000390976351	0.00034192922	0.000509944533	4.90471305e-05	0	0	0	0	0	3
240	104	0	0.09375	0.000509841719	0.000393402174	0.00034192922	0.000509944533	5.14729544e-05	0	0	0	0	0	3
245	106	0	0.095703125	0.000509824012	0.000395730611	0.00034192922	0.000509944533	5.38013911e-05	0	0	0	0	0	3
250	108	0	0.09765625	0.000509803429	0.000397967333	0.00034192922	0.000509944533	5.6038113e-05	0	0	0	0	0	3
255	110	0	0.099609375	0.000509780896	0.000400117594	0.00034192922	0.000509944533	5.81883739e-05	0	0	0	0	0	3
260	112	0	0.1015625	0.000509756076	0.000402186244	0.00034192922	0.000509944533	6.02570245e-05	0	0	0	0	0	3
265	114	0	0.103515625	0.000509728746	0.000404177772	0.00034192922	0.000509944533	6.22485523e-05	0	0	0	0	0	3
270	116	0	0.10546875	0.000509698891	0.000406096338	0.00034192922	0.000509944533	6.41671181e-05	0	0	0	0	0	3
275	118	0	0.107421875	0.000509666976	0.000407945814	0.00034192922	0.000509944533	6.60165937e-05	0	0	0	0	0	3
280	120	0	0.109375	0.00050963197	0.000409729781	0.00034192922	0.000509944533	6.78005614e-05	0	0	0	0	0	3
285	122	0	0.111328125	0.000509594973	0.000411451595	0.00034192922	0.000509944533	6.9522375e-05	0	0	0	0	0	3
290	125	0	0.11328125	0.000509555486	0.000413114373	0.00034192922	0.000509944533	7.11851529e-05	0	0	0	0	0	3
295	127	0	0.115234375	0.000509514081	0.000414721035	0.00034192922	0.000509944533	7.27918147e-05	0	0	0	0	0	3
300	129	0	0.1171875	0.000509470775	0.000416274309	0.00034192922	0.000509944533	7.43450891e-05	0	0	0	0	0	3
305	132	0	0.119140625	0.000509425447	0.000417776747	0.00034192922	0.000509944533	7.58475268e-05	0	0	0	0	0	3
310	134	0	0.12109375	0.000509378143	0.000419230737	0.00034192922	0.000509944533	7.73015172e-05	0	0	0	0	0	3
315	136	0	0.123046875	0.000509328688	0.000420638518	0.00034192922	0.000509944533	7.87092977e-05	0	0	0	0	0	3
320	138	0	0.125	0.000509277701	0.000422002197	0.00034192922	0.000509944533	8.00729774e-05	0	0	0	0	0	3
325	140	0	0.126953125	0.000509224769	0.000423323752	0.00034192922	0.000509944533	8.13945316e-05	0	0	0	0	0	3
330	142	0	0.12890625	0.000509170284	0.000424605043	0.00034192922	0.000509944533	8.26758231e-05	0	0	0	0	0	3
335	144	0	0.130859375	0.000611536751	0.000427354039	0.00034192922	0.000611536751	8.54248188e-05	0	0	0	0	0	3
340	146	0	0.1328125	0.000611512683	0.000430023005	0.00034192922	0.000611536751	8.80937847e-05	0	0	0	0	0	3
345	148	0	0.134765625	0.000611483777	0.000432615301	0.00034192922	0.000611536751	9.06860814e-05	0	0	0	0	0	3
350	150	0	0.13671875	0.000611452838	0.00043513414	0.00034192922	0.000611536751	9.320492e-05	0	0	0	0	0	3
